,Unnamed: 0,评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间,senta_sentiments
426,426,https://weibo.cn//u/5694281054,落落落落落小狮,男,江苏,128,188,377,上访妈妈唐慧案都不记得了吗？去百度看看,0,2020-08-25 23:53,negative
427,427,https://weibo.cn//u/5785436206,十一啊_ELEVEN,女,天津,502,642,1589,哪位员外的老子啊这是,0,2020-08-25 23:52,negative
428,428,https://weibo.cn//u/7306307043,九九子哦,女,其他,3,35,1,头一次听说慢性粉碎性骨折，头一次听说胳膊肘可以猥亵，只有见义勇为没好下场不是头一次听说,0,2020-08-25 23:50,negative
429,429,https://weibo.cn//u/6020241335,吃我壹jio,女,福建,166,240,176,艹,0,2020-08-25 23:50,negative
430,430,https://weibo.cn//u/2307124174,王大锤家亲戚,女,上海,7194,238,825,猥亵男呢？行政拘留几天就放了吗…算了，这个世界不会好了，一起毁灭吧,0,2020-08-25 23:48,negative
431,431,https://weibo.cn//u/3975968834,易拉罐装崂山圣水,女,上海,31,127,11,回复@土部积尘:血肉这种词多血腥啊带坏未成年人了,0,2020-08-25 23:47,negative
432,432,https://weibo.cn//u/5315681324,比荷叶高,女,青海,186,292,221,警察真他妈恶心,0,2020-08-25 23:46,negative
433,433,https://weibo.cn//zuizhimijin,之子如梦,男,其他,484,1319,168,转发微博,0,2020-08-25 23:46,negative
434,434,https://weibo.cn//u/1825750120,蓝色0503,男,甘肃,4,41,3,这样下去以后谁还会见义勇为，必须给永州公安点赞,0,2020-08-25 23:46,negative
435,435,https://weibo.cn//u/1400033370,gullit_chen,男,其他,564,170,88,见义勇为？呵呵,0,2020-08-25 23:45,negative
436,436,https://weibo.cn//u/6425815119,美媒酱xxxp,女,上海,8,84,22,回复@早晨的号声丶:你真搞笑 你没看到那个男的准备跑了？ 像你这种屌丝只会帮着猥琐男说话,1,2020-08-25 23:45,negative
437,437,https://weibo.cn//u/5445418502,如果有一天chen,男,其他,72,58,24,以前违法者都害怕被打，现在违法者喜欢被打，我们的法学家们，是不是要出来唱两句？,0,2020-08-25 23:44,negative
438,438,https://weibo.cn//u/6587833720,玖柒3001,女,其他,0,23,3,当下不上热搜解决不了问题 这难道不是正当防卫么  猥亵这种性质恶劣的事件道歉可以解决，保护个人安全倒要拘留  …… 人民公安是在为人民办事吗,0,2020-08-25 23:42,negative
439,439,https://weibo.cn//u/2738977825,黄鑫zzZ,男,四川,1352,283,172,转一位朋友的评论：你批评警方抓凶手不给力，江西抚州警方说“你行你上”；你若真的上了，湖南永州警方说，你是故意伤人。,0,2020-08-25 23:42,negative
440,440,https://weibo.cn//echoz95,Kadecho_,女,上海,6287,1427,1005,铁拳在谁手里,0,2020-08-25 23:42,negative
441,441,https://weibo.cn//u/5834851661,羊蹄-魏,男,重庆,1015,106,373,让我知道了唐慧案，不敢相信的事实。是真黑呀。,0,2020-08-25 23:41,negative
442,442,https://weibo.cn//u/5904884900,猫猫你大人,女,广东,11,100,50,看得我好生气啊！,0,2020-08-25 23:40,negative
443,443,https://weibo.cn//oracle13,大家都快乐吗,男,重庆,4415,263,93,//,0,2020-08-25 23:40,positive
