,Unnamed: 0,评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间,senta_sentiments
401,401,https://weibo.cn//u/5934288554,越麦顾越晒戏,男,重庆,262,559,2,。。。一般。。路人无缘无故被打了，打人的会被判故意伤害罪吗？好少，微博上就能搜出很多事例。一般。。被猥亵的女生，也不能随身带防狼的东西…一旦用了就是蓄意伤害没有什么应激性反抗之类的称呼的…但是当街杀人的…也很少带“蓄意谋杀”的字眼，写的是“情杀”…,0,2020-08-25 15:21,negative
402,402,https://weibo.cn//u/7186345259,山牙子和停,女,浙江,152,116,22,恶心，滚。以后就离这种恶心男远一点,0,2020-08-25 15:20,negative
403,403,https://weibo.cn//u/6463904746,小居葵葵_,女,山西,5370,526,142,凭什么啊。。。不追等什么,0,2020-08-25 15:20,negative
404,404,https://weibo.cn//u/5746793634,阿翊Turnin-,女,广东,3240,324,90,真的蛮无语,0,2020-08-25 15:19,negative
405,405,https://weibo.cn//u/2729137293,仆人y桑丘,男,其他,2668,1524,448,转发微博,0,2020-08-25 15:19,negative
406,406,https://weibo.cn//u/5293327382,王半仙cemen,男,其他,100,243,54,棒棒昂,0,2020-08-25 15:17,positive
407,407,https://weibo.cn//u/6231928372,猫又是只喵,女,山东,94,117,27,回复@空谷容川:处理确实不可能一样，但一定要“袭胸”变成“强奸”才能重视？,0,2020-08-25 15:16,negative
408,408,https://weibo.cn//u/5165468195,啊亮看太阳,男,其他,185,215,35,回复@我有过春夏秋冬:跑了还想抓，呵呵，你怕是对中国这些混子警察太自信了,5,2020-08-25 15:15,negative
409,409,https://weibo.cn//u/5076164085,你这是唠嗑呢阿-,女,重庆,126,180,438,以后谁也不敢见义勇为了，真正遇到危险了还得思考一下我动手或者还手 ，我会不会坐牢？,0,2020-08-25 15:14,negative
410,410,https://weibo.cn//u/6231928372,猫又是只喵,女,山东,94,117,27,回复@空谷容川:我无法想象你为什么能如此乐观，既然敢做，为什么不敢再做？你真的了解人的劣根性吗？三岁偷针长大偷金，这是俗语，也就是普遍存在的现象才演变成俗语，也就是人犯错不受惩罚会忍不住再犯，甚至受惩罚还是会犯。他也不是疑罪，他确实就已经犯了。存在可能性就不紧迫了？但我也没说过偷东西就一定给无期,0,2020-08-25 15:14,negative
411,411,https://weibo.cn//u/3926271319,凯特布莱克好久没画画了,男,北京,410,1920,148,回复@你看这个好吃吗:所以主要看后果，算过失杀人你也不好受，亲手终结了一条人命，心理上也会收到永久伤害。再之后之前不就有相关案例，最后小偷家属去受害者家楼底下闹事。如果以你肯定会不小心杀死小偷或者放他跑为选择，肯定是后者对于受害者个人的损失更少。,1,2020-08-25 15:13,negative
412,412,https://weibo.cn//u/6133468516,顾柒舟,男,其他,127,272,2,懂了，以后不需要见义勇为了，毕竟见义勇为是要刑拘的呢,0,2020-08-25 15:13,negative
413,413,https://weibo.cn//u/7400545995,KYF能吃吗,男,其他,46,76,1,为害除民,0,2020-08-25 15:13,negative
414,414,https://weibo.cn//ccmikojiao,ccmiko娇,女,辽宁,2395,184,766,这个跟见义勇为可不是一回事了。原来的新闻可不是这么报的，是同学看到了帮忙啥的，现实和当事人有出入，那就是两回事了。猥亵犯法可以报警，逃跑警察会抓，这是男朋友关系，女朋友被欺负了，性质不太一样啊,0,2020-08-25 15:13,negative
415,415,https://weibo.cn//u/2501811965,褴褛猫C,女,其他,3433,1117,253,回复@银老板看看我:都不用说东北那么远的，永州这个地方前几年就出过警匪一家的恶劣案例,1,2020-08-25 15:12,negative
416,416,https://weibo.cn//u/6123227455,来点风吧,女,河北,0,161,22,懂了 以后路上碰见猥亵要不就不管一声不吭要不就拿刀捅死直接故意杀人 整这些有的没的麻不麻烦,0,2020-08-25 15:12,negative
417,417,https://weibo.cn//u/6572716340,啵潇最可爱,女,江苏,692,120,52,一级轻伤，很严重吗？   身为女生我都气愤了，有人帮我结果他还被刑拘了？？？？？？ 猥亵不犯法是吗？要等到被强奸才算犯罪是吗？,0,2020-08-25 15:11,negative
418,418,https://weibo.cn//u/3166702423,空谷容川,男,黑龙江,3471,515,162,回复@格莱尔盯:你想得没错。不过我觉得有两点必须坚持，第一是实施暴力的权力必须交给国家暴力机关，第二是一般的可能性不能作为对嫌疑人实施暴力的理由，不能因为感觉警察可能不努力自己就实施暴力。若支持个人暴力的滥用必然导致更多的暴力。,0,2020-08-25 15:09,positive
419,419,https://weibo.cn//u/2287878107,可爱出奇,女,其他,1,342,328,让检察院来查查这些警察,0,2020-08-25 15:06,negative
420,420,https://weibo.cn//u/7112207306,银老板看看我,女,江西,231,239,9,回复@褴褛猫C:警察觉得不能降分录取，太可怕了。东北之前不是有一个警匪一家吗,23,2020-08-25 15:06,negative
421,421,https://weibo.cn//u/7374955552,该取一个什么昵称看起来才能,女,湖北,177,177,41,总结一下：见义勇为被刑拘，当街猥亵少女不采取强制措施。🐮 🍺 !目瞪口呆无话可说,2,2020-08-25 15:06,negative
422,422,https://weibo.cn//u/6163067999,鲤加肉,女,山东,239,97,482,回复@苟分王者:我是说办案的人，有些男生确实会把自己带入罪犯的情景去为罪犯开脱,4,2020-08-25 15:04,negative
423,423,https://weibo.cn//u/5513398457,忘掉两份奶茶,女,上海,13015,4242,499,🐶p,0,2020-08-25 15:04,negative
424,424,https://weibo.cn//u/3166702423,空谷容川,男,黑龙江,3471,515,162,回复@猫又是只喵:但是就这么让他跑了也不合适，所以追的过程如果发生了猝死啊，各种意外啊，我也不确定该应该怎么处理或者怎么处理才合理。追杀人，强奸这种暴力犯罪的嫌疑犯在处理上应该和追“袭胸”的人是不一样的。,0,2020-08-25 15:01,negative
425,425,https://weibo.cn//coolingriver,coolingriver,女,上海,884,183,109,回复@I这个世界约好一起逛I:对！这种恶心的人就该揍！,0,2020-08-25 15:01,negative
426,426,https://weibo.cn//u/3926271319,凯特布莱克好久没画画了,男,北京,410,1920,148,回复@阿Ken上白班早出晚归:是的，现在谁活着不是自保，我尊敬瞬间抛弃一切拯救别人的英雄，但我做一个冷漠的人请你不要嘲笑我，大家都有重要的东西重要的人，我不能冒险让他们伤心，我甚至都不敢想象后果。,2,2020-08-25 15:00,positive
427,427,https://weibo.cn//u/6187904894,笑不达眼底,女,福建,61,65,14,回复@你看这个好吃吗:你要跪下来磕头叫他不要跑啊！！！你怎么能砸他呢！！把他砸受伤了肯定要赔钱啊！！,5,2020-08-25 15:00,negative
428,428,https://weibo.cn//u/6587137020,lionheart201806,男,山东,299,340,131,回复@嘿快藏起来:既要靠法律，又要靠道德，迷信法条并不可取,3,2020-08-25 14:59,negative
429,429,https://weibo.cn//u/3014791833,桃由木川川川川,女,海外,307,127,123,回复@我有过春夏秋冬:主要是警察不抓老百姓真的也没办法，告也告不成功,4,2020-08-25 14:59,negative
430,430,https://weibo.cn//u/6348944713,GipsyDanger03,男,福建,1,41,3,回复@仿生豫人会落入电子Trap吗:这应该可以投诉吧 公职人员利用职权进行骚扰,2,2020-08-25 14:58,negative
431,431,https://weibo.cn//u/3014791833,桃由木川川川川,女,海外,307,127,123,得 以后社会的人都不帮忙了啊 怕被抓,0,2020-08-25 14:57,negative
432,432,https://weibo.cn//u/3166702423,空谷容川,男,黑龙江,3471,515,162,回复@猫又是只喵:得综合判断，比如有人抢枪逃走，那我觉得这存在现实的紧迫性。这个人不存在，首先他实施的本身就不是严重的侵害行为，然后也不能假设他还会猥亵别人，也许他吓破胆了再也不敢了呢？疑罪从无。不能因为存在可能就说有紧迫性。小偷释放了很多都还会偷，但是不能就不释放了，或者我先打一顿省得你手痒。,0,2020-08-25 14:57,negative
433,433,https://weibo.cn//u/6587137020,lionheart201806,男,山东,299,340,131,回复@嘿快藏起来:法律是入罪的基础，伦理是出罪的依据。所以我建议，无罪释放，民事赔偿几千块钱就可以了。,0,2020-08-25 14:57,negative
434,434,https://weibo.cn//u/6859215661,面无表情的apple汁,男,其他,1887,490,13,不会是因为踢到的是大人物吧,2,2020-08-25 14:57,negative
435,435,https://weibo.cn//u/2452837641,苏尚卿先生请加糖,女,新疆,257,487,104,以后碰见这种事就该事不关己高高挂起对吗，就该看着女孩哭是吗？令人作呕的公平公正,2,2020-08-25 14:56,negative
436,436,https://weibo.cn//u/5670968714,我是羊可爱,女,陕西,73,62,33,那是不是以后遇到这种事情，我们只要冷眼旁观就可以了。,0,2020-08-25 14:56,negative
437,437,https://weibo.cn//u/5670968714,我是羊可爱,女,陕西,73,62,33,我的天   年龄大受伤就能成为他脱罪的理由吗,0,2020-08-25 14:55,negative
438,438,https://weibo.cn//u/6113150964,格莱尔盯,男,内蒙古,207,52,46,回复@空谷容川:我开始和你想法一样，但是现在感觉，虽不懂法，但是我觉得这种事件应该有方法暂缓拘留吧。说到底，他是为阻止嫌疑人逃跑，主要还是看嫌疑人逃走之后有什么后果，我开始觉得不该踢，该交给警察处理，后来再想警察应该不会努力抓捕，他跑了确实就可能逍遥法外，设身处地想想，还真不能说这一脚不该踢。,2,2020-08-25 14:55,positive
439,439,https://weibo.cn//u/7065543709,蓂轩er,男,其他,2479,193,17,看见犯人逃跑要保护好，小声点喊憋吓着人家，不然你得赔钱,0,2020-08-25 14:54,negative
440,440,https://weibo.cn//u/5737694852,浛在这儿,女,海外,439,333,60,看不到指望,0,2020-08-25 14:53,negative
441,441,https://weibo.cn//u/1221059144,别冲冠一怒,男,吉林,3523,987,701,难道永州是印度么？下次猥亵犯和碰瓷犯都去永州犯案吧，没准儿还能发财呢？,0,2020-08-25 14:53,negative
442,442,https://weibo.cn//u/5030391814,篮球裤的青春,男,山东,2209,528,133,连个话题都没有,0,2020-08-25 14:50,negative
443,443,https://weibo.cn//u/5873964422,旎茶,女,重庆,255,214,57,话题没了，恶心,0,2020-08-25 14:49,negative
